Catalogue/Guidebook Title,Exhibition Title,Publishing Info,Curator(s),Artwork Number,Artwork Title,Artist Name,Artwork Location,Location Lat.,Location Long.,Artwork Specific Loc.,Artwork Lat.,Artwork Long.,Artist BY/Est.,Artist DY,Artist Birthplace,Artist Workplace
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.4-2,Snapshot (2013),Isįl Eğrikavuk,Calligraphy Square,25.358096,55.384638,Calligraphers' Studios,25.357871,55.384840,1980,NA,"Izmit, Turkey","Istanbul, Turkey"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.4-3,enframing home  (2012–2013),"YOVO! YOVO! Eylien König, Martina Mahlknecht, Martin Prinoth, Doris Margarete Schmidt",Calligraphy Square,25.358096,55.384638,Calligraphers' Studios,25.357871,55.384840,Est. 2012,NA,"Hamburg, Germany","Hamburg, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.2-1,Your embodied garden (2013),Olafur Eliasson,Calligraphy Square,25.358096,55.384638,Ceramics House,25.358157,55.384912,1967,NA,"Copenhagen, Denmark","Copenhagen, Denmark; Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.1-1,The Prediction Machine (2013),Mohamed Ali Fadlabi,Calligraphy Square,25.358096,55.384638,Emirates Society for Arabic Calligraphy and Islamic Ornamentation,25.358260,55.384735,1975,NA,"Omdurman, Sudan","Oslo, Norway"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.1-2,Al Araba Al Madfuna (2012),Wael Shawky,Calligraphy Square,25.358096,55.384638,Emirates Society for Arabic Calligraphy and Islamic Ornamentation,25.358260,55.384735,1971,NA,"Alexandria, Egypt","Alexandria, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.9-1,Oases (2012–2013),OFFICE Kersten Geers David Van Severen,Calligraphy Square,25.358096,55.384638,Courtyard beside Bait Al Naboodah,25.358107,55.383822,Est. 2002,NA,"Brussels, Belgium","Brussels, Belgium"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,2.12-1,Immediate Shelter (2013),Studio Mumbai - Bijoy Jain,Calligraphy Square,25.358096,55.384638,Alley beside Majlis Al Shaabi,25.358898,55.382828,Est. 1995,NA,"Mumbai, India","Mumbai, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.3-1,From Gulf to Gulf (2009–2013),CAMP,Bank Street,25.359566,55.384890,Corner of Hisn Ave and Corniche Rd,25.360243,55.384527,Est. 2007,NA,"Mumbai, India","Mumbai, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.4-1,Random Rolling Cylinder (2013),Carsten Höller,Bank Street,25.359566,55.384890,Alley beside Hisn Ave,25.359525,55.386251,1961,NA,"Brussels, Belgium",Stockholm Sweden
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.1-1,The Bank (2013),SUPERFLEX,Bank Street,25.359566,55.384890,Al Hisn Ave block,25.359195,55.385528,Est. 1993,NA,"Copenhagen, Denmark","Copenhagen, Denmark"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-1,External Rotation (2012),Mohamed Abdelkarim,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1983,NA,"Minya, Egypt","Cairo, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-2,Saudi Automobile (2011),Sarah Abu Abdallah,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1990,NA,"Qatif, Saudi Arabia","Qatif, Saudi Arabia"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-3,Various works (2010–2013),Jananne Al-Ani,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1966,NA,"Kirkuk, Iraq","London, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-4,"Oil workers (from the Shell company of Nigeria) returning home from work, caught in torrential rain (2013)",David Claerbout,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1969,NA,"Kortrijk, Belgium","Antwerp, Belgium; Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-5,Tkaf (2011),Latifa Echakhch,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1974,NA,"El Khnansa, Morocco","Paris, France; Martigny, Switzerland"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-6,The Interview (2008),Isįl Eğrikavuk,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1980,NA,"Izmit, Turkey","Istanbul, Turkey"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-7,Installation of Experience (2011),Valia Fetisov,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1989,NA,"Moscow, Russia","Moscow, Russia"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-8,Studio Pietà (King Kong Komplex) (2013),Simon Fujiwara,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1982,NA,"London, UK","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-9,Xiangqian’s Museum I (2010),Xiangqian Hu,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1983,NA,"Guangdong, China","Beijing, China"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-10,Under-Writing Beirut - Mathaf (2013),Lamia Joreige,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1972,NA,"Beirut, Lebanon","Beirut, Lebanon"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-11,The Sovereign Forest (2012),Amar Kanwar,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1964,NA,"New Delhi, India","New Delhi, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-12,Lunda Bazaar (Secondhand Clothing Market) (2010),Basir Mahmood,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1985,NA,"Lahore, Pakistan","Lahore, Pakistan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-13,Desert of Pharan/Room with a View (2011–2013),Ahmed Mater,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1979,NA,"Tabuk, Saudi Arabia","Abha, Saudi Arabia"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-14,Enclosed (2012–ongoing); A Peculiar Family Album (2012),Amina Menia,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1976,NA,"Algiers, Algeria","Algiers, Algeria"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-15,Citizens Band (2012),Angelica Mesiti,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1976,NA,"Sydney, Australia","Sydney, Australia; Paris, France"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-16,Falling Rope (2013),Haroon Mirza,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1977,NA,"London, UK","London, UK; Sheffield, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-17,sound cells: FRIDAYS (2010),Magdi Mostafa,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1982,NA,"Tanta, Egypt","Cairo, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-18,The Garden From Free Zone (2013),Sara Ramo,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1975,NA,"Madrid, Spain","Madrid, Spain; Belo Horizonte, Brazil"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-19,I Am My Tool – Wall Street (No. 1 – 6) (2012–2013),Shaobin Yang,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1963,NA,"Hebei, China","Beijing, China"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,3.2-20,Welcome to the Desert of the Real (2010),Jianwei Wang,Bank Street,25.359566,55.384890,"Former site of Sharjah Islamic Bank, Hisn Ave",25.358837,55.386935,1958,NA,"Sichuan, China","Beijing, China"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.6-1,Theme Park (2011–2012),Miki Kasahara,Arts Square,25.361648,55.386495,Arts Square Courtyard,25.361355,55.386469,1988,NA,"Nara, Japan","Nara, Japan; Kyoto, Japan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.6-2,Oases (2012–2013),OFFICE Kersten Geers David Van Severen,Arts Square,25.361648,55.386495,Arts Square Courtyard,25.361355,55.386469,Est. 2002,NA,"Brussels, Belgium","Brussels, Belgium"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-1,Conspiracy Exceeds Consumption (2012),Mohamed Abdelkarim,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1983,NA,"Minya, Egypt","Cairo, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-2,Orellana’s Fantasia (2013),Carlos Amorales,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1970,NA,"Mexico City, Mexico","Mexico City, Mexico"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-3,Neoliberalism(s) (2013),Burak Arikan,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1976,NA,"Istanbul, Turkey","Istanbul, Turkey; New York, USA"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-4,Orientations (2010),Ismaïl Bahri,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1978,NA,"Tunis, Tunisia","Tunis, Tunisia; Paris, France"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-5,Línea de Nazca (Nazca Line) (2008),Luz María Bedoya,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1969,NA,"Talara, Peru","Lima, Peru"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-6,The Space of Nūn (2012); One Hundred Thousand Solitudes (2012); The Dialogue That Is Us (2013),Tony Chakar,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1968,NA,"Beirut, Lebanon","Beirut, Lebanon"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-7,Various works (2012),Tiffany Chung,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1969,NA,"Dnang, Vietnam","Ho Chi Minh City, Vietnam"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-8,In the Courtyard (2002),Cevdet Erek,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1974,NA,"Istanbul, Turkey","Istanbul, Turkey"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-9,Infinite Rock (2013),Thilo Frank,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1978,NA,"Waiblingen, Germany","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-10,Anatomical Study I (2013); Anatomical Study II (2013),Runa Islam,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1970,NA,"Dhaka, Bangladesh","London, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-11,A Night of Prophecy (2002),Amar Kanwar,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1964,NA,"New Delhi, India","New Delhi, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-12,Conversation (2013),Lúcia Koch,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1966,NA,"Porto Alegre, Brazil","São Paulo, Brazil"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-13,Bronze Revirado (Overturned Bronze) (2011),Pablo Lobato,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1976,NA,"Despacho, Brazil","Belo Horizonte, Brazil"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-14,13 Essential Rules for Understanding the World (2011),Basim Magdy,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1977,NA,"Assiut, Egypt","Cairo, Egypt; Basel, Switzerland"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-15,Mappa Mundi ca. 1300 (2012),Jumana Manna,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1987,NA,"Princeton, USA","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-16,The Story Converter (2012),Nasir Nasrallah,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1984,NA,"Sharjah, UAE","Sharjah, UAE"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-17,The Situation is Fluid (2011); Iftar (2004),Ayman Ramadan,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1980,NA,"Sharqiya, Egypt","Amsterdam, The Netherlands; Cairo, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-18,The Dislocation of Degree Zero (2013),Raqs Media Collective,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,Est. 1992,NA,"New Delhi, India","New Delhi, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-19,"Terra Incognita, et cetera (2009)",Tintin Wulia,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,1972,NA,"Denpasar, Indonesia","Melbourne, Australia"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.5-20,NA,Gulf Studies Research Library,Arts Square,25.361648,55.386495,Bait Al Serkal,25.361313,55.386190,NA,NA,NA,NA
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-1,The Unfinished Conversation (2012),John Akomfrah,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1957,NA,"Accra, Ghana","London, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-2,"Push the door softly and walk in, Or just stay standing where you are (2013)",Yang Fudong,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1971,NA,"Beijing, China","Shanghai, China"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-3,"Beirut, Autopsy of a City (2010)",Lamia Joreige,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1972,NA,"Beirut, Lebanon","Beirut, Lebanon"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-4,Theme Park (2011–2012),Miki Kasahara,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1988,NA,"Nara, Japan","Nara, Japan; Kyoto, Japan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-5,I’m on the “Us” Side and You Are on the Other (2010),Basir Mahmood,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1985,NA,"Lahore, Pakistan","Lahore, Pakistan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-6,Gamsutl (2012),Taus Makhacheva,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1983,NA,"Dagestan, Russia","London, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-7,The Goodness Regime (2013),Jumana Manna and Sille Storihle,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1987; 1985,NA,"Princeton, USA; Tromsø, Norway","Berlin, Germany; Oslo, Norway"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-8,De-miners 1 (2011–ongoing),Marwan Rechmaoui,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1964,NA,"Beirut, Lebanon","Beirut, Lebanon"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-9,Naqshbandi Greenacre Engagement (2010),Khaled Sabsabi,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1965,NA,"Tripoli, Lebanon","Sydney, Australia"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-10,Làk-kat (2004),Anri Sala,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1974,NA,"Tirana, Albania","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-12,TXT (Engine of Wandering Words) (2012–2013),Ana Torfs,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1963,NA,"Mortsel, Belgium","Brussels, Belgium"
